Date,Segment,Region,Category,Ship Mode,State,Sales,Profit,Discount,Product Quality Score,Service Speed Score,Pricing Score,Customer Service Score,Department,Customer Satisfaction,Inventory Turnover
2021-04-07,Consumer,East,Office Supplies,Same Day,Washington,1049.67,181.87,304.88,3.4622918182170626,2.4401412371608893,3.447359399475758,3.9206450176468883,Clothing,3.69,1.65
2021-10-10,Corporate,West,Furniture,Second Class,New York,956.43,158.16,194.12,4.04661332128015,4.242751227668752,2.6249623683543386,1.2872196701293452,Clothing,1.95,9.21
2022-12-20,Consumer,West,Office Supplies,Same Day,Florida,711.05,55.86,71.66,4.711680356865713,3.3031137809436006,4.5500891006390045,3.84776142603929,Grocery,2.75,8.83
2021-02-02,Consumer,South,Furniture,Standard Class,California,1104.26,246.24,190.83,1.7080666043692738,4.359624581700083,3.262262556814409,3.5049138368171584,Electronics,1.12,6.47
2021-04-26,Consumer,Central,Office Supplies,Second Class,New York,848.03,170.2,100.72,4.645704061282094,1.701833202973444,4.610044210345135,2.3956523149285154,Grocery,1.28,9.38
2022-03-31,Corporate,West,Furniture,Same Day,Texas,1262.0,306.51,346.39,3.5056969885965263,3.7093662120041553,4.595318278401097,2.2164343966948237,Clothing,3.2,7.85
2022-03-05,Corporate,West,Office Supplies,Same Day,New York,991.54,206.59,23.82,4.2224276646293255,3.9834302555735577,4.034282925164005,1.1160373987800773,Clothing,1.91,7.05
2022-11-22,Consumer,South,Furniture,Same Day,Washington,1031.76,171.79,78.81,2.182220889744467,2.376003543962276,3.192205151403194,2.5679592585553963,Grocery,1.72,8.86
2021-06-23,Corporate,South,Furniture,Same Day,California,487.69,113.84,18.53,3.000403838517377,1.4571907245131426,3.616878379758194,2.2279804305532007,Electronics,4.79,3.31
2021-05-13,Consumer,South,Technology,Second Class,Florida,685.83,124.03,167.09,1.8358367605367922,3.9688110265099823,1.8883394260175121,2.726005484672613,Grocery,3.61,3.31
2022-03-18,Home Office,Central,Furniture,Same Day,California,1234.9,138.34,80.78,4.418416534227183,3.0858821039326974,4.676509431198063,3.834982465770388,Grocery,1.17,1.27
2021-04-04,Corporate,Central,Technology,Standard Class,New York,816.55,69.49,184.07,1.8183163700403302,2.8789252948152666,4.4389436848135775,1.5819276318194522,Electronics,2.19,7.8
2021-12-14,Consumer,East,Office Supplies,Same Day,California,866.89,148.12,149.85,3.1933071143093463,4.348440158795327,4.148573148171593,2.919849727405989,Grocery,1.73,8.91
2022-02-06,Consumer,West,Technology,Standard Class,Texas,930.52,183.53,233.34,2.671652853489519,2.971624509187917,1.1019240916792374,4.171413153132962,Pharmacy,4.83,7.1
2022-02-24,Consumer,Central,Furniture,Standard Class,Washington,1340.94,288.08,400.32,1.198358052822086,2.179901837536677,1.778108606326009,1.9945383629019378,Garden,2.22,8.71
2022-12-08,Home Office,East,Technology,Standard Class,Washington,1093.53,117.07,59.85,2.6485905968916295,3.9937269121686,4.666789659650186,4.454737542124196,Clothing,3.43,8.75
2022-02-09,Corporate,Central,Technology,Second Class,Texas,1327.57,305.87,71.19,4.1375896773042395,2.079388750464104,4.236215713327777,4.73183785596053,Garden,3.08,4.82
2021-07-05,Consumer,South,Office Supplies,Standard Class,Washington,933.06,154.51,181.48,3.1157300840097757,2.105141952607035,4.384638489640629,1.4513584363340644,Clothing,4.63,7.32
2022-01-11,Consumer,East,Technology,Standard Class,Florida,1053.29,204.99,21.62,2.2191875626353648,1.8349391578465748,2.618278002137023,1.4628019776966141,Electronics,1.02,4.08
2022-11-08,Consumer,Central,Office Supplies,Same Day,Washington,699.19,147.97,172.74,2.7816532617241765,1.4135492953918587,2.0254989215409314,3.580807985114044,Garden,2.3,3.2
2022-12-04,Corporate,Central,Office Supplies,Standard Class,Washington,1294.51,305.84,154.34,4.097062399093254,4.2063023842736555,4.5627912655025264,3.068759954676643,Clothing,1.7,9.64
2022-06-01,Home Office,West,Technology,Second Class,New York,1027.16,110.93,129.1,3.6726150391359327,3.8027397368224025,2.491821295014153,4.614310296120917,Clothing,4.13,4.51
2022-05-13,Home Office,Central,Furniture,Second Class,California,1011.03,129.91,177.83,1.4436129648966451,2.5328527415937985,2.195482312435672,4.207807621030667,Clothing,2.56,8.66
2022-05-14,Consumer,West,Office Supplies,Second Class,Washington,1084.58,249.45,118.44,3.1249863127770614,3.8999378753787326,2.203449252699835,3.007570247296963,Pharmacy,4.35,6.23
2021-07-25,Consumer,South,Technology,Standard Class,New York,1361.7,295.35,132.18,1.7947809559704684,4.844983107214912,4.529729553955939,1.2747620355051867,Electronics,3.11,3.8
2022-02-19,Corporate,East,Office Supplies,First Class,Texas,946.38,122.87,65.72,4.913629236451223,2.8649943801212006,1.7077202145374826,1.3954819135985703,Grocery,4.8,4.09
2022-01-01,Consumer,East,Technology,Standard Class,Florida,1415.76,203.12,309.28,3.9545014920993715,2.953141426156013,4.331829358138894,2.7939640433729327,Garden,2.77,8.49
2022-02-24,Home Office,East,Technology,Standard Class,Texas,787.12,152.25,183.32,1.3240031798630167,3.1162430180517386,2.9102709314118584,2.2182864759734167,Electronics,2.4,2.39
2022-08-09,Corporate,Central,Furniture,First Class,Florida,1105.55,68.82,206.02,1.99291703674404,2.0662407218224446,2.044574973911174,4.772517718293572,Garden,3.95,4.85
2021-08-07,Corporate,East,Technology,Standard Class,New York,1502.3,185.48,117.86,1.3125027024489837,1.9920162394010301,3.3369249486364327,3.663383289086228,Pharmacy,1.73,1.12
2022-06-23,Consumer,West,Office Supplies,Same Day,Texas,877.55,80.07,185.58,2.4803854306351307,2.953538888999304,2.1159659442282077,2.0821223168176384,Grocery,3.56,2.95
2022-01-10,Home Office,East,Office Supplies,Standard Class,New York,1061.31,163.19,59.2,4.290738217957572,3.0029218441080796,3.05955471324426,2.4278344893792116,Grocery,1.24,1.8
2021-01-23,Corporate,Central,Furniture,First Class,Florida,1219.38,249.27,322.77,1.2670221933776826,2.157127893980675,3.454703288674645,1.3231308796510826,Clothing,3.9,3.76
2022-04-06,Corporate,Central,Office Supplies,Standard Class,Washington,965.53,73.37,134.63,1.6614287975568125,3.3292517339370797,3.3320953030626446,1.998752177984985,Garden,4.1,7.3
2022-12-21,Consumer,West,Furniture,Same Day,New York,624.91,154.57,92.49,2.0697809747290083,4.083165419412656,4.264949076519359,2.2750856016417975,Garden,1.53,4.08
2021-12-21,Home Office,West,Technology,Standard Class,California,736.01,105.56,50.93,3.496321206565201,3.758314544692825,3.4750672083382503,3.567793378183169,Pharmacy,4.53,4.86
2022-08-26,Home Office,Central,Technology,Second Class,Washington,1145.23,234.32,215.87,4.898733791433568,1.5884338858268192,1.8825580104738258,1.6902149387567098,Clothing,1.36,5.0
2021-02-21,Corporate,Central,Technology,Same Day,Washington,1222.88,147.34,361.56,4.290928262682218,3.569567079796568,2.1795725270691593,3.7087347977045395,Clothing,3.98,6.24
2022-12-22,Home Office,South,Furniture,Second Class,California,1196.14,176.58,216.31,1.8037060676241556,1.0136731579612337,2.6087109273309927,1.4705974230759105,Garden,4.66,2.04
2022-07-28,Consumer,South,Office Supplies,Second Class,Texas,1286.61,312.61,256.27,3.8402512266989546,2.5707870674964264,4.077949345864739,4.5765044427813395,Electronics,3.58,1.29
2022-03-21,Consumer,East,Office Supplies,Same Day,California,1018.0,191.44,95.35,3.2255510089521824,2.8441113966121176,4.6167297771602955,3.5057462300856987,Garden,3.27,9.5
2021-04-15,Corporate,South,Technology,Second Class,Washington,1052.06,58.0,109.94,2.9665114607893495,4.1822271476879544,1.0981294219969633,3.3098904803567777,Garden,3.88,3.24
2022-10-03,Corporate,Central,Office Supplies,First Class,Texas,620.28,59.79,41.52,4.633543228017322,4.520375571927781,4.973672592447941,1.7490867590788017,Electronics,1.89,7.74
2022-01-30,Home Office,South,Furniture,First Class,Texas,1079.33,109.93,171.87,3.352519023796776,3.8727908945120206,2.9658480962814453,3.963482602775349,Garden,2.21,5.57
2021-11-24,Consumer,Central,Furniture,Same Day,Florida,1153.17,278.82,61.02,1.5488386991718754,4.1010089997181876,1.5269760722281882,1.9442086475263096,Electronics,4.33,7.0
2022-08-30,Home Office,South,Furniture,Second Class,California,854.2,174.18,161.75,1.6598711622259135,4.7264551696252415,3.261766755478735,4.192172883919984,Pharmacy,1.36,0.94
2022-06-03,Home Office,West,Furniture,Standard Class,Washington,1161.0,215.63,168.28,4.6878936555420925,2.938188591802579,2.834133389042126,4.115818348633577,Electronics,3.35,6.97
2022-11-17,Corporate,Central,Office Supplies,First Class,New York,546.03,34.91,104.32,1.3208207832646446,2.1188808606049188,1.1972861742250975,4.757583011252665,Electronics,4.54,8.52
2021-09-03,Consumer,East,Furniture,First Class,Florida,1187.77,250.34,36.24,1.5516564416695187,2.4805635421064287,3.310497168115259,4.1307729261287,Grocery,1.33,7.75
2022-02-19,Consumer,East,Office Supplies,Same Day,New York,1075.07,92.82,286.37,3.612454735240109,2.7144953683882713,4.72628465228169,2.459780741360986,Clothing,1.68,5.7
2022-06-12,Home Office,South,Technology,Second Class,Texas,1527.65,121.84,183.0,1.8973496456017394,2.26461299314323,2.8905224721459644,3.0426089855165683,Clothing,1.41,0.85
2021-06-19,Consumer,West,Office Supplies,First Class,Washington,1353.27,302.82,94.74,4.304396413644582,2.214856555145161,1.916810694948503,3.5074761647763912,Pharmacy,1.43,5.19
2021-06-16,Consumer,Central,Furniture,Standard Class,Washington,1376.75,70.22,213.71,2.664025911485425,4.930759374956646,3.6837618800698486,2.0700722601306483,Grocery,4.21,3.08
2021-11-06,Home Office,East,Office Supplies,Second Class,California,1204.35,75.46,336.79,2.9295992511521542,4.969307564291824,2.0705019531086757,4.20020647306227,Pharmacy,3.5,5.84
2022-08-18,Corporate,Central,Technology,First Class,Washington,1161.65,271.69,245.51,1.5145526307076942,3.5717123662305363,4.660764182049482,2.316392169376743,Clothing,1.89,6.0
2022-01-27,Corporate,South,Technology,Second Class,Washington,704.59,70.68,76.54,1.1126544390134137,4.239175343224641,2.908182434110162,1.5205443124356308,Pharmacy,2.72,4.26
2021-08-09,Corporate,Central,Technology,Standard Class,California,916.23,187.71,89.9,4.036944928966949,3.8845794133890146,4.1382179521646325,1.2380857131529592,Garden,3.31,7.65
2022-11-13,Home Office,Central,Office Supplies,Second Class,California,1456.68,264.29,293.92,1.2959588150192194,3.7284469068210093,1.1965502190777615,3.640037523925268,Grocery,3.79,3.81
2021-04-25,Consumer,South,Furniture,Same Day,Washington,635.96,46.07,22.74,3.5606360817353395,1.5860327652068906,3.929955442122678,2.0588454767075826,Garden,2.43,2.68
2021-12-01,Home Office,East,Furniture,Same Day,Washington,887.43,185.46,102.91,3.15012580537738,1.5468872290155389,1.5919044761846357,4.406302793668277,Electronics,2.44,6.46
2021-08-08,Home Office,West,Office Supplies,Second Class,Florida,645.19,59.02,96.01,3.0739621855503434,4.543359450613613,1.870871492990326,4.089727394262645,Pharmacy,2.57,1.4
2021-09-04,Corporate,West,Furniture,First Class,New York,1362.74,257.67,314.18,2.1987400886522974,1.0570685089147394,4.445233560284713,1.4608318059169418,Garden,1.65,3.46
2021-04-11,Consumer,West,Furniture,First Class,Florida,858.55,108.32,89.63,4.024114542684385,3.7190555161925465,1.49570057457507,3.221124912003437,Pharmacy,1.17,4.31
2022-02-20,Corporate,South,Office Supplies,Second Class,Florida,1386.13,220.33,332.29,2.602454205538769,4.219141354194175,2.1788428857498916,4.869495584070916,Grocery,3.48,1.22
2021-08-10,Consumer,Central,Technology,Second Class,Texas,896.56,214.49,212.47,1.6050182872390226,3.8716521528361776,2.4796289334318984,4.316923700589523,Pharmacy,2.84,1.37
2021-06-28,Consumer,South,Furniture,Same Day,Washington,873.97,89.0,13.67,1.2241725615106889,1.577637050341954,4.640042272193842,4.488958256908441,Garden,2.13,5.68
2022-05-24,Corporate,South,Technology,First Class,Florida,1319.63,145.45,86.07,2.37019198314986,3.562015983106382,1.5715585543219457,2.0510267981663572,Electronics,2.79,7.27
2021-06-24,Corporate,Central,Furniture,First Class,Washington,1234.71,133.97,246.31,3.432219917800365,1.4939470885287434,3.467739881675207,3.9019136366653973,Electronics,1.38,9.05
2022-08-29,Home Office,West,Technology,Standard Class,Florida,320.93,39.8,49.38,1.881288372766171,2.8489891136081815,1.811631055327858,2.3595266158094175,Electronics,2.54,8.95
2022-09-19,Consumer,South,Technology,First Class,Texas,1112.79,183.97,20.05,3.9688191734922458,3.6193300924259293,2.1552357862019917,4.312250650740928,Garden,3.47,4.22
2022-11-05,Consumer,West,Furniture,Same Day,Washington,1150.04,241.57,131.45,1.4349032530600319,2.487480188750507,2.7802401497353033,1.4106088658431677,Pharmacy,4.72,6.37
2021-03-08,Consumer,East,Furniture,Second Class,New York,1052.45,240.61,201.52,2.8878590289932426,3.0689833456455036,3.188906309475673,3.7404563932061565,Electronics,2.99,1.57
2022-04-02,Consumer,East,Office Supplies,Same Day,Texas,835.59,52.01,248.66,3.1468170132983886,4.7878182015398565,1.7014945473045344,3.5796172784691542,Electronics,1.98,1.34
2021-05-06,Consumer,West,Furniture,Same Day,California,1007.1,181.3,70.49,4.284048385067761,2.241558591664744,3.382087828423462,2.0452725740577193,Garden,2.78,2.98
2021-05-19,Home Office,South,Furniture,Standard Class,New York,900.48,151.71,48.89,1.471790731831264,1.7000396158725875,3.4289775409805685,3.528645902056503,Electronics,1.86,6.84
2022-09-17,Consumer,Central,Office Supplies,Second Class,Florida,1052.83,179.18,121.78,1.006699976295284,4.630260463267974,2.6341411015873373,4.643523827965484,Pharmacy,4.63,1.62
2021-06-05,Home Office,West,Technology,First Class,Washington,949.4,198.11,161.17,3.134838847005147,2.933014818076909,1.8028805609925307,3.4606633194821113,Electronics,4.72,3.61
2022-11-28,Corporate,West,Office Supplies,Second Class,Washington,844.52,200.63,171.19,1.6029002887365817,2.985426396534061,2.335709105452519,1.7361720414123876,Garden,1.21,9.96
2021-05-01,Home Office,South,Technology,Standard Class,New York,1040.94,207.82,119.33,3.2867734653833462,4.8142503729449455,1.3921463666446976,2.224649654107859,Clothing,3.99,2.86
2021-11-18,Home Office,West,Office Supplies,Same Day,California,1200.61,101.24,91.54,1.1316112230377215,2.0712306648732843,3.979351015614318,2.4062337352505394,Grocery,2.76,7.71
2022-03-25,Home Office,West,Furniture,Same Day,Washington,1072.25,258.34,12.35,2.9627000782441675,4.185910705970082,1.0584692000230165,2.2446773937526516,Grocery,4.3,1.07
2022-12-11,Corporate,South,Furniture,Same Day,California,861.59,192.17,54.45,2.5629600232864282,3.240623747432436,2.327163339159394,3.7376299266758073,Pharmacy,3.36,7.27
2021-10-18,Consumer,West,Technology,Same Day,California,1084.06,119.17,42.3,1.6249895297487083,3.760071054401615,4.69736204864463,4.800011121484797,Electronics,2.25,4.48
2021-01-04,Home Office,West,Furniture,Standard Class,Texas,1267.45,94.36,101.66,2.8713889654752864,2.882574472040817,1.7500772669200773,3.0156406533309488,Clothing,1.1,6.75
2022-12-02,Corporate,West,Technology,Second Class,New York,1398.85,295.43,144.85,2.9086776332141238,2.5354353423446985,3.0940621757383706,4.161028208680162,Clothing,4.52,0.7
2021-08-27,Home Office,East,Office Supplies,Same Day,New York,1301.89,319.32,42.75,1.2715257373532225,1.5762407612351579,1.5969799584894422,4.7775402904140805,Grocery,3.38,7.76
2022-11-09,Home Office,East,Furniture,Standard Class,New York,1134.35,85.64,144.85,3.7076311713785532,4.950000804693364,4.799073619278498,2.497777662151064,Grocery,2.19,2.06
2021-06-21,Corporate,Central,Technology,First Class,Florida,747.72,134.79,43.83,4.654799892360467,3.9088043895623854,4.282317889185751,1.185114791007889,Pharmacy,1.46,2.88
2022-12-25,Home Office,Central,Office Supplies,First Class,New York,658.61,34.23,117.63,3.453770934012375,2.8202779687949686,2.2505018994331167,4.013206418437186,Garden,3.22,7.29
2022-08-06,Home Office,Central,Furniture,Second Class,Washington,949.4,54.21,113.53,3.508765178230514,2.9716709417395775,4.00778343058985,3.939961314247741,Clothing,3.81,6.27
2022-10-23,Consumer,South,Furniture,Second Class,Washington,647.7,134.1,126.62,3.9936122213594962,1.001015370848095,3.2694089797544805,2.2130063108868847,Pharmacy,3.48,2.92
2022-09-20,Corporate,South,Technology,First Class,New York,803.8,171.3,188.96,4.744282434427769,1.1184300266262444,1.8866091185371712,2.076519535316825,Garden,1.07,8.52
2022-08-28,Home Office,South,Furniture,Second Class,Washington,957.47,114.77,33.09,4.929908039950222,4.230306573894056,1.5375485823210973,3.813312629004354,Grocery,4.56,1.04
2022-09-07,Corporate,West,Technology,Standard Class,Texas,878.95,122.69,106.28,2.9707395010197897,1.1846787818097857,1.9969790038093853,1.62562052881895,Clothing,2.74,2.47
2022-01-15,Corporate,South,Furniture,First Class,Florida,918.02,189.02,269.49,4.780031336176021,4.086850439470019,3.515962377575826,4.373792900882522,Grocery,1.29,2.2
2022-12-11,Consumer,Central,Office Supplies,First Class,Florida,668.0,147.99,7.13,2.436970562490574,3.8534562378238864,4.81909982960325,4.442516114781046,Electronics,3.84,0.91
2021-04-20,Consumer,Central,Furniture,Same Day,California,1057.87,111.31,151.36,3.910579207414039,3.7172957311649966,4.107501182567466,3.2653937154629054,Grocery,2.89,6.19
2021-11-26,Consumer,Central,Technology,Same Day,California,1249.13,258.39,182.35,4.747182740657257,3.1780230753688565,4.6138434820930865,1.8752199395897935,Garden,2.54,9.78
2021-04-11,Home Office,South,Technology,Second Class,Florida,862.97,77.82,214.78,1.0649311095246383,2.389312752496396,1.7763138293089407,4.796012224072064,Electronics,3.21,8.98
2022-11-26,Home Office,South,Technology,Standard Class,New York,1181.44,164.77,111.25,4.682172968884744,4.890392478113611,4.65835751376757,1.9411263141318633,Grocery,2.31,6.78
2022-05-23,Home Office,Central,Office Supplies,Standard Class,New York,1665.68,322.77,391.52,4.5402004508706,4.642950244020957,1.3387279160498866,2.2360041614279385,Garden,1.95,2.79
2022-11-03,Home Office,East,Furniture,First Class,Texas,977.05,182.86,10.39,1.821943210490042,2.8972597263639965,4.776747524241619,2.767328197647803,Electronics,4.63,7.69
2022-08-17,Home Office,Central,Furniture,Same Day,Florida,1162.8,174.95,177.11,2.638854398986674,1.701679863878622,1.5648626162327277,3.0829197937621955,Electronics,4.22,9.31
2021-02-05,Home Office,South,Furniture,Same Day,Washington,1049.19,193.02,107.65,1.4916785731435382,1.9383103653696612,2.446119583266172,2.8220692885206478,Clothing,2.33,6.9
2021-08-26,Corporate,South,Technology,First Class,Washington,1242.41,74.68,303.6,3.9887472281073793,1.0560646918180443,2.382221707429442,1.000827793928257,Garden,2.16,7.68
2021-09-01,Corporate,Central,Technology,First Class,California,570.34,61.4,72.35,4.109654240717666,4.489101008641044,2.319428082245009,4.448785838776871,Garden,4.02,8.03
2021-09-08,Consumer,West,Furniture,First Class,Florida,735.76,68.61,22.27,4.523767681724074,2.453655501594381,3.9464618545452326,1.094954485636093,Grocery,4.09,6.49
2022-01-28,Home Office,East,Technology,Second Class,California,1035.87,68.74,223.16,2.7658078426867467,2.9432795930661,4.357887936677885,4.5262024396099,Clothing,1.02,4.99
2021-10-09,Corporate,East,Furniture,Standard Class,Texas,1221.74,111.84,16.9,3.5202459606776975,3.1058130207511736,3.2818935168902,4.291270980180114,Grocery,4.4,5.47
2021-01-22,Consumer,South,Furniture,Standard Class,California,1032.63,229.25,110.47,4.374590081038393,4.172533159262135,3.1843001942783644,4.746796431457324,Electronics,2.79,9.32
2022-03-06,Consumer,South,Technology,Second Class,Texas,583.86,133.85,90.22,1.3735132689926322,3.4605188394963937,2.0452317859819904,2.2558538007306983,Pharmacy,1.39,9.79
2021-08-18,Consumer,South,Furniture,Same Day,Florida,794.1,124.37,178.76,1.4766326703510684,1.2771238589513945,4.613300302676032,1.7188279988243145,Clothing,3.48,8.5
2022-02-05,Consumer,Central,Technology,Same Day,Texas,801.32,117.7,80.76,4.2711386135187475,2.508383890791149,3.259109358260842,1.2171461049634886,Clothing,2.28,3.89
2021-06-03,Corporate,South,Furniture,Same Day,California,1097.25,156.5,44.1,2.7678778948539438,2.8250741330207285,2.6452490048635853,3.750970787700598,Clothing,4.72,5.69
2021-04-30,Corporate,South,Technology,Second Class,Florida,809.49,195.74,201.83,4.211477551308949,3.872944022923132,3.2379970970660406,1.6262354061357591,Clothing,4.22,1.16
2022-11-09,Corporate,South,Technology,Second Class,California,829.8,197.63,10.66,1.000601524323422,4.13617034001355,1.4178667897991937,1.6713259388967505,Electronics,1.67,2.76
2022-01-21,Consumer,East,Technology,Standard Class,Washington,1271.19,118.6,334.59,1.4601123184309341,1.020650984163351,1.4457371817588696,1.921571687331943,Pharmacy,4.09,8.64
2022-01-25,Consumer,East,Furniture,Same Day,New York,1333.83,92.03,54.53,2.4733730574712585,3.3946579981261062,4.709141166446907,2.114476235625733,Garden,2.01,0.97
2022-12-12,Home Office,West,Furniture,Same Day,Texas,896.68,54.59,41.65,2.5906288023826987,1.1189802027061155,1.8742229545377973,1.8543863368518991,Pharmacy,2.15,6.33
2022-02-01,Home Office,West,Office Supplies,Same Day,Texas,1106.23,134.44,64.39,4.335031522824005,4.341820742141873,2.081124580750488,3.4296689409453585,Clothing,4.94,6.0
2021-12-13,Consumer,South,Furniture,Second Class,New York,529.63,70.71,28.08,3.0391299933161133,1.9601574403195028,3.228968951277519,3.044463773465981,Pharmacy,1.46,0.74
2022-08-10,Corporate,East,Furniture,Standard Class,Texas,1049.58,104.47,252.41,4.671858136209497,2.3325249001245294,2.9474478763849676,3.602746365981729,Clothing,3.98,1.79
2021-03-20,Consumer,East,Furniture,Standard Class,Texas,1297.49,303.67,318.12,2.698790822767846,1.9317656689420977,3.2229313380740052,3.568192861882378,Electronics,3.98,6.11
2022-08-08,Home Office,East,Office Supplies,First Class,Washington,1131.7,246.07,66.94,1.2678554104652133,4.471091707303054,2.4617165401598746,4.420623024737001,Electronics,1.84,5.61
2021-07-19,Home Office,East,Office Supplies,Same Day,Florida,1025.27,203.92,43.71,2.8318481788818617,2.2027379837216885,2.620861063326074,1.1469066185511543,Grocery,4.53,0.79
2021-05-14,Corporate,West,Furniture,Standard Class,Texas,902.84,132.52,158.92,2.644035134859455,3.968485287411646,1.675195493928384,3.2308466402691334,Grocery,1.36,5.4
2022-07-14,Consumer,Central,Furniture,Same Day,Washington,838.3,190.54,178.49,3.1978290076695894,3.451874702876467,2.9880684725791036,2.5437663594695907,Grocery,3.87,0.71
2022-12-01,Home Office,East,Technology,Standard Class,Texas,955.23,228.34,164.42,3.5593166158236973,4.450885937033168,2.691824473054032,4.157058660605594,Grocery,1.0,3.27
2021-06-20,Corporate,East,Furniture,First Class,Florida,612.14,139.28,11.04,1.235617881769067,1.7910445629479197,4.760334983755746,1.9142189927842272,Pharmacy,3.84,2.83
2022-03-28,Home Office,East,Technology,Standard Class,Washington,1402.61,143.45,325.64,3.4701177306338082,3.068886315973243,1.5191489240081713,3.4358068758633604,Garden,3.47,1.22
2021-05-19,Corporate,East,Furniture,Second Class,Texas,1141.05,254.28,247.74,1.5290946812237576,4.334680825218806,3.4629617217308524,2.078373696091882,Garden,2.52,6.9
2021-11-10,Home Office,Central,Technology,Standard Class,Washington,974.39,117.0,212.42,2.7272527355139804,3.4423921314649055,4.86610419334691,1.9386847393219235,Garden,3.6,4.58
2022-04-21,Home Office,Central,Office Supplies,Second Class,New York,845.05,63.09,59.23,4.569320692306138,1.0490192113985746,1.3918470961010563,2.3113479402536927,Grocery,3.67,2.85
2021-12-12,Consumer,South,Office Supplies,Same Day,Texas,982.42,195.23,29.85,1.5353461122819843,2.014256370788043,3.8844741156801965,1.2543029666659211,Grocery,3.45,3.05
2022-01-23,Corporate,West,Furniture,Second Class,California,1199.45,254.02,358.89,1.835038026435729,3.737390609189144,4.4620641430500285,3.9855449114869526,Pharmacy,1.81,9.15
2021-05-06,Corporate,East,Office Supplies,Same Day,Florida,1252.86,309.9,186.13,2.692075053673172,3.446356423876371,2.328931926393296,4.525240241882445,Electronics,2.23,5.73
2022-12-20,Home Office,East,Office Supplies,Same Day,Texas,774.08,113.16,170.77,1.2415754849973588,4.585930500874118,3.2774537110070154,1.0679404380171422,Garden,4.5,2.91
2021-07-17,Consumer,South,Technology,Standard Class,Texas,756.62,75.82,28.72,2.1451064556655792,4.702072220759186,1.35852053810734,3.6097696605639604,Clothing,4.34,5.37
2022-11-30,Home Office,Central,Office Supplies,Same Day,California,1519.56,95.85,237.71,1.3098765113034494,4.201262269324053,2.348226593749125,3.2516026516928624,Pharmacy,2.35,4.1
2021-01-18,Home Office,South,Furniture,Same Day,Washington,1284.15,170.33,200.57,2.908174484295105,1.7345559899656737,1.9953257940420226,4.621575600870736,Pharmacy,4.95,9.01
2022-12-11,Home Office,Central,Furniture,Second Class,Florida,1177.13,194.8,53.71,3.2935148993112557,2.4879843550244725,3.741472111549184,3.7414409069406283,Electronics,4.79,2.66
2022-03-24,Corporate,West,Office Supplies,First Class,California,965.34,144.12,108.09,3.997129422008778,4.85874244282717,1.2227511084322313,2.674339900369344,Clothing,3.85,2.07
2021-12-17,Consumer,South,Furniture,Second Class,Florida,1231.01,101.63,330.56,4.69295752048011,2.935303610123121,2.9329159874769504,3.312784176109365,Electronics,1.82,9.03
2022-10-27,Home Office,South,Office Supplies,Second Class,Texas,681.69,84.74,143.27,2.7504835764799753,2.3359948910880926,3.2153833629382413,1.5088579372795472,Electronics,1.93,2.49
2022-10-06,Home Office,East,Furniture,Same Day,Florida,1382.94,323.03,307.27,3.5112398065076125,4.847989766426222,4.725018518646452,1.6486004809405603,Pharmacy,2.91,0.52
2021-11-22,Home Office,South,Technology,Same Day,Washington,991.06,140.59,262.34,1.2402731635665765,3.7980768905152194,4.684488759594759,1.8953477853234437,Clothing,1.3,5.24
2022-03-01,Corporate,Central,Office Supplies,Second Class,New York,1197.72,182.59,119.75,2.9012553132800325,3.7857701338235916,1.0263722692106105,2.9323603766445583,Pharmacy,4.59,9.04
2021-06-14,Home Office,Central,Furniture,Standard Class,Florida,1161.55,167.71,277.71,4.480029451838792,2.649458290481475,3.324124139809711,2.067296442781403,Electronics,2.63,2.2
2022-07-25,Corporate,South,Technology,First Class,New York,967.11,122.77,36.75,3.369114748330263,1.3740503884328246,2.599152846044355,1.4021775543882962,Clothing,2.43,8.42
2021-06-27,Corporate,Central,Office Supplies,Same Day,Washington,956.16,59.4,169.71,2.5004056519929323,4.93398204951431,3.1450244959766063,3.074033784484488,Electronics,2.81,9.56
2022-03-16,Corporate,South,Furniture,Same Day,California,1305.4,125.11,215.26,1.356985081387288,1.3392035185848048,3.598400249924838,3.791319084107855,Pharmacy,4.69,8.67
2022-10-27,Corporate,West,Office Supplies,Second Class,Florida,1256.62,188.49,169.7,2.9943435154597853,3.663875272439125,2.0975069338599606,1.3857563294628918,Pharmacy,4.64,7.9
2022-11-05,Corporate,East,Technology,Standard Class,Florida,556.94,92.95,39.35,4.674813269349384,1.20443711574287,4.044602998553759,3.915811277861331,Grocery,2.03,3.26
2022-04-08,Consumer,West,Office Supplies,Same Day,Florida,576.9,84.01,77.29,1.295576912663721,1.0572917896599394,4.682078034608121,1.0946726708475203,Clothing,3.2,3.75
2021-05-16,Corporate,West,Technology,Same Day,Florida,763.44,93.73,194.56,3.123485676098735,1.0397535409207963,4.555144306250434,3.7957624936764813,Clothing,2.73,1.99
2021-02-16,Corporate,East,Technology,Second Class,New York,776.61,163.63,172.33,2.7052931418951807,4.769737979068511,4.021371360526976,4.812341019545693,Clothing,1.18,5.37
2022-05-12,Home Office,East,Furniture,Same Day,Washington,720.37,136.12,99.25,4.037855437617274,2.848648048268821,3.0978263365507748,2.8270674425559394,Electronics,3.1,8.36
2022-10-02,Consumer,East,Technology,First Class,New York,1068.03,255.35,310.37,1.6046019057813208,3.408118890085949,2.940770120616006,1.2635630294643878,Garden,4.07,5.22
